hour,pm25_mean
2025-01-09 08:00:00,8.175
2025-01-09 09:00:00,4.266666666666667
2025-01-09 10:00:00,3.633333333333333
2025-01-09 11:00:00,4.6952380952380945
2025-01-09 14:00:00,4.252013422818791
2025-01-09 15:00:00,4.779642058165548
2025-01-09 16:00:00,5.255454545454545
2025-01-09 17:00:00,5.929976580796253
2025-01-09 18:00:00,5.686339522546419
2025-01-09 19:00:00,5.17974025974026
2025-01-09 20:00:00,4.270731707317073
2025-01-09 21:00:00,4.069166666666667
2025-01-10 00:00:00,4.5117318435754195
2025-01-10 01:00:00,5.314285714285714
2025-01-10 02:00:00,6.201459854014598
2025-01-10 12:00:00,4.157534246575342
2025-01-10 13:00:00,4.319590643274854
2025-01-10 14:00:00,4.406648199445983
2025-01-10 19:00:00,8.081557377049181
2025-01-10 20:00:00,8.1012539184953
2025-01-10 21:00:00,6.361493411420205
2025-01-10 22:00:00,5.188472622478386
2025-01-10 23:00:00,5.080546075085324
2025-01-11 00:00:00,5.066666666666666
2025-01-11 01:00:00,5.276208178438662
2025-01-11 02:00:00,5.31717791411043
2025-01-11 03:00:00,3.256666666666667
2025-01-11 04:00:00,2.6816666666666666
2025-01-11 05:00:00,3.3449999999999998
2025-01-11 06:00:00,3.06
2025-01-11 07:00:00,3.5366666666666666
2025-01-11 08:00:00,3.021666666666667
2025-01-11 09:00:00,3.908974358974359
2025-01-11 10:00:00,2.17
2025-01-11 11:00:00,1.0133333333333334
2025-01-11 12:00:00,1.2416666666666667
2025-01-11 13:00:00,1.0783333333333334
2025-01-11 14:00:00,1.4016666666666666
2025-01-11 15:00:00,2.2225806451612904
2025-01-11 16:00:00,1.339344262295082
2025-01-11 17:00:00,1.185483870967742
2025-01-11 18:00:00,1.4012658227848103
2025-01-11 19:00:00,1.7323076923076923
2025-01-11 20:00:00,1.68
2025-01-11 21:00:00,1.3699999999999999
2025-01-11 22:00:00,1.0716666666666668
2025-01-11 23:00:00,1.2763636363636364
2025-01-12 00:00:00,1.552542372881356
2025-01-12 01:00:00,2.479661016949153
2025-01-12 02:00:00,2.4884848484848487
2025-01-12 03:00:00,2.091666666666667
2025-01-12 04:00:00,1.975
2025-01-12 05:00:00,2.234375
2025-01-12 07:00:00,1.328
2025-01-12 08:00:00,1.3966666666666667
2025-01-12 09:00:00,1.1633333333333333
2025-01-12 10:00:00,1.0450000000000002
2025-01-12 11:00:00,1.865
2025-01-12 12:00:00,1.7333333333333334
2025-01-12 13:00:00,1.75
2025-01-12 14:00:00,1.8216666666666665
2025-01-12 15:00:00,2.216666666666667
2025-01-12 16:00:00,2.240816326530612
2025-01-12 17:00:00,2.12
2025-01-12 18:00:00,2.388333333333333
2025-01-12 19:00:00,1.8833333333333333
2025-01-12 20:00:00,1.3550898203592816
2025-01-12 21:00:00,1.8316666666666668
2025-01-12 22:00:00,1.1902439024390243
2025-01-12 23:00:00,2.243333333333333
2025-01-13 00:00:00,2.7733333333333334
2025-01-13 01:00:00,2.1547945205479455
2025-01-13 02:00:00,1.9766666666666666
2025-01-13 03:00:00,2.7800000000000002
2025-01-13 04:00:00,5.866666666666666
2025-01-13 05:00:00,3.1955223880597012
2025-01-13 06:00:00,4.581666666666666
2025-01-13 07:00:00,3.328301886792453
2025-01-13 08:00:00,3.5315789473684207
2025-01-13 10:00:00,1.696551724137931
2025-01-13 13:00:00,4.125739130434783
2025-01-13 14:00:00,5.112326768781911
2025-01-13 15:00:00,5.73053613053613
2025-01-13 16:00:00,7.396656534954407
2025-01-13 17:00:00,9.780232558139534
2025-01-13 18:00:00,11.584031936127746
2025-01-13 21:00:00,11.752941176470587
2025-01-13 22:00:00,6.648131868131868
2025-01-13 23:00:00,6.4877659574468085
2025-01-14 00:00:00,5.054060324825986
2025-01-14 01:00:00,6.168292682926829
2025-01-14 11:00:00,3.4972477064220184
2025-01-14 12:00:00,3.2261290322580645
2025-01-14 13:00:00,4.84356846473029
2025-01-14 14:00:00,6.3940828402366865
2025-01-14 15:00:00,7.3578947368421055
2025-01-14 16:00:00,7.532914923291493
2025-01-14 17:00:00,7.685348837209302
2025-01-14 20:00:00,5.2940476190476184
2025-01-14 21:00:00,5.737593984962406
2025-01-14 22:00:00,5.06198738170347
2025-01-14 23:00:00,5.09988425925926
2025-01-15 00:00:00,4.592776523702032
2025-01-15 01:00:00,5.823590814196242
2025-01-15 02:00:00,5.021739130434782
2025-01-15 14:00:00,10.177348066298341
2025-01-15 15:00:00,11.630674846625766
2025-01-15 16:00:00,14.456870748299318
2025-01-15 17:00:00,17.33827160493827
2025-01-15 18:00:00,17.466225165562914
2025-01-15 20:00:00,14.536421725239615
2025-01-15 21:00:00,14.701437699680511
2025-01-15 22:00:00,16.233426966292136
2025-01-15 23:00:00,18.95
2025-01-16 00:00:00,20.1215
2025-01-16 01:00:00,18.91173469387755
2025-01-16 02:00:00,17.558333333333334
2025-01-16 14:00:00,18.53655913978495
2025-01-16 15:00:00,20.1693009118541
2025-01-16 16:00:00,21.57529411764706
2025-01-16 17:00:00,30.974038461538463
2025-01-16 18:00:00,28.801187648456054
2025-01-16 19:00:00,25.376638176638178
2025-01-17 01:00:00,26.940229885057473
2025-01-17 02:00:00,25.449849849849848
2025-01-17 03:00:00,26.40769230769231
2025-01-17 04:00:00,26.293333333333333
2025-01-17 05:00:00,27.503333333333334
2025-01-17 06:00:00,22.544736842105266
2025-01-17 07:00:00,20.5765625
2025-01-17 08:00:00,20.620731707317074
2025-01-17 09:00:00,23.23166666666667
2025-01-17 10:00:00,19.31159420289855
2025-01-17 11:00:00,19.4021875
2025-01-17 12:00:00,20.274584717607972
2025-01-17 13:00:00,20.056010230179027
2025-01-17 14:00:00,19.67457142857143
2025-01-17 15:00:00,19.52857142857143
2025-01-17 19:00:00,36.48125
2025-01-17 20:00:00,30.376470588235293
2025-01-17 21:00:00,29.687276785714285
2025-01-17 22:00:00,29.590280777537796
2025-01-17 23:00:00,22.7
2025-01-18 13:00:00,5.0125
2025-01-18 14:00:00,3.259375
2025-01-18 20:00:00,4.198181818181818
2025-01-18 21:00:00,4.953333333333333
2025-01-18 22:00:00,1.6
2025-01-19 08:00:00,1.8545454545454545
2025-01-19 09:00:00,2.2199999999999998
2025-01-19 10:00:00,2.01
2025-01-19 11:00:00,1.3900000000000001
2025-01-19 12:00:00,1.4216666666666666
2025-01-19 13:00:00,2.4683333333333333
2025-01-19 14:00:00,1.8616666666666668
2025-01-19 15:00:00,2.2175000000000002
2025-01-20 23:00:00,1.6982758620689655
2025-01-21 00:00:00,1.7559322033898306
2025-01-21 01:00:00,1.8499999999999999
2025-01-21 12:00:00,5.60531914893617
2025-01-21 13:00:00,5.318394648829432
2025-01-21 14:00:00,5.276167076167076
2025-01-21 15:00:00,6.2009242144177446
2025-01-21 16:00:00,5.495576756287944
2025-01-21 17:00:00,5.581415929203541
2025-01-21 18:00:00,4.586290322580646
2025-01-21 19:00:00,4.450458715596331
2025-01-21 20:00:00,4.127611940298507
2025-01-21 21:00:00,4.372270363951474
2025-01-21 22:00:00,5.211415525114155
2025-01-22 00:00:00,6.521774193548388
2025-01-22 01:00:00,8.225871313672922
2025-01-22 02:00:00,7.844707740916271
2025-01-22 03:00:00,9.741324921135647
2025-01-22 04:00:00,10.704669260700388
2025-01-22 05:00:00,7.5719008264462815
2025-01-22 06:00:00,7.130769230769231
2025-01-22 07:00:00,6.036274509803922
2025-01-22 08:00:00,7.166666666666667
2025-01-22 09:00:00,10.47
2025-01-22 10:00:00,12.21967213114754
2025-01-22 11:00:00,12.56
2025-01-22 12:00:00,10.88776595744681
2025-01-22 13:00:00,10.121680216802169
2025-01-22 14:00:00,10.691729323308271
2025-01-22 16:00:00,15.471698113207546
2025-01-22 17:00:00,11.688071065989849
2025-01-22 18:00:00,6.039013452914798
2025-01-22 19:00:00,4.651662404092071
2025-01-22 20:00:00,3.9981884057971016
2025-01-23 01:00:00,6.3625
2025-01-23 02:00:00,7.663934426229508
2025-01-23 05:00:00,7.6
2025-01-23 06:00:00,6.0233333333333325
2025-01-23 07:00:00,9.57
2025-01-23 08:00:00,5.788333333333333
2025-01-23 09:00:00,4.071666666666667
2025-01-23 10:00:00,4.944927536231884
2025-01-23 11:00:00,4.168333333333333
2025-01-23 12:00:00,7.311553784860558
2025-01-23 13:00:00,6.724096385542168
2025-01-23 14:00:00,6.408845208845209
2025-01-23 15:00:00,5.6050955414012735
2025-01-23 18:00:00,4.622189349112426
2025-01-23 19:00:00,4.038034188034188
2025-01-23 20:00:00,4.497395833333333
2025-01-23 21:00:00,4.568024132730015
2025-01-23 22:00:00,4.7343283582089555
2025-01-23 23:00:00,4.292523364485981
2025-01-24 00:00:00,5.586881188118812
2025-01-24 01:00:00,6.35546357615894
2025-01-24 02:00:00,6.859696969696969
2025-01-24 03:00:00,6.032666666666667
2025-01-24 04:00:00,4.68974358974359
2025-01-24 06:00:00,3.973076923076923
2025-01-24 07:00:00,4.458510638297873
2025-01-24 08:00:00,4.073214285714285
2025-01-24 09:00:00,3.0148936170212766
2025-01-24 10:00:00,3.582258064516129
2025-01-24 11:00:00,3.699056603773585
2025-01-24 12:00:00,3.725531914893617
2025-01-24 13:00:00,5.527486437613019
2025-01-24 14:00:00,4.602471678681772
2025-01-24 15:00:00,5.569109947643979
2025-01-24 16:00:00,6.758964646464647
2025-01-24 17:00:00,6.179945054945055
2025-01-24 20:00:00,9.306666666666667
2025-01-24 21:00:00,7.076533438860309
2025-01-24 22:00:00,9.037045720984759
2025-01-24 23:00:00,9.833908232997072
2025-01-25 00:00:00,10.487121212121211
2025-01-25 01:00:00,12.265489287782282
2025-01-25 02:00:00,7.6150510204081625
2025-01-25 03:00:00,5.2846416382252555
2025-01-25 04:00:00,5.946575342465754
2025-01-25 05:00:00,5.286666666666666
2025-01-25 06:00:00,6.057541899441341
2025-01-25 07:00:00,8.715652173913043
2025-01-25 08:00:00,5.316666666666666
2025-01-25 09:00:00,7.272131147540984
2025-01-25 10:00:00,6.346031746031747
2025-01-25 11:00:00,7.808333333333334
2025-01-25 12:00:00,3.8766666666666665
2025-01-25 13:00:00,4.02741935483871
2025-01-25 14:00:00,5.038333333333333
2025-01-25 15:00:00,4.454098360655737
2025-01-25 16:00:00,4.865573770491803
2025-01-25 17:00:00,4.23448275862069
2025-01-25 18:00:00,4.4383333333333335
2025-01-25 19:00:00,3.4
2025-01-25 20:00:00,4.458333333333333
2025-01-25 21:00:00,5.08
2025-01-25 22:00:00,3.694915254237288
2025-01-25 23:00:00,4.165
2025-01-26 00:00:00,3.242105263157895
2025-01-26 01:00:00,3.206896551724138
2025-01-26 02:00:00,2.793220338983051
2025-01-26 03:00:00,3.218840579710145
2025-01-26 04:00:00,3.411111111111111
2025-01-26 17:00:00,4.556
2025-01-26 18:00:00,5.068333333333333
2025-01-26 19:00:00,6.075
2025-01-26 20:00:00,5.832786885245902
2025-01-26 21:00:00,4.303333333333333
2025-01-26 22:00:00,4.514516129032257
2025-01-26 23:00:00,3.7409836065573767
2025-01-27 00:00:00,3.325
2025-01-27 01:00:00,3.6277777777777778
2025-01-27 02:00:00,2.763157894736842
2025-01-27 03:00:00,2.9433333333333334
2025-01-27 04:00:00,3.275
2025-01-27 05:00:00,6.635593220338983
2025-01-27 06:00:00,7.683606557377049
2025-01-27 07:00:00,9.585245901639345
2025-01-27 08:00:00,11.851666666666667
2025-01-27 09:00:00,13.071666666666665
2025-01-27 10:00:00,11.385526315789473
2025-01-27 11:00:00,9.963068181818182
2025-01-27 12:00:00,8.141304347826088
2025-01-27 13:00:00,9.937755102040816
2025-01-27 14:00:00,10.544170403587444
2025-01-27 15:00:00,11.83573200992556
2025-01-27 16:00:00,12.65079365079365
2025-01-27 17:00:00,11.312596401028278
2025-01-27 18:00:00,10.682685512367492
2025-01-27 19:00:00,7.2690417690417695
2025-01-27 20:00:00,7.971719457013575
2025-01-27 21:00:00,7.274683544303797
2025-01-28 02:00:00,7.522535211267606
2025-01-28 03:00:00,7.182417582417582
2025-01-28 04:00:00,10.139423076923077
2025-01-28 05:00:00,10.757246376811594
2025-01-28 06:00:00,9.332075471698113
2025-01-28 07:00:00,10.065833333333334
2025-01-28 08:00:00,9.808333333333334
2025-01-28 09:00:00,9.6890625
2025-01-28 10:00:00,9.270652173913044
2025-01-28 11:00:00,9.541919191919192
2025-01-28 12:00:00,10.258139534883721
2025-01-28 13:00:00,10.855102040816327
2025-01-28 14:00:00,12.435862068965518
2025-01-28 15:00:00,13.058492975734355
2025-01-28 16:00:00,15.574025018395877
2025-01-28 17:00:00,13.392780082987551
2025-01-28 18:00:00,12.357320099255583
2025-01-28 19:00:00,11.317307692307692
2025-01-28 20:00:00,11.13452157598499
2025-01-28 21:00:00,9.128571428571428
2025-01-28 22:00:00,10.46632911392405
2025-01-28 23:00:00,9.5671682626539
2025-01-29 00:00:00,10.845391705069124
2025-01-29 01:00:00,11.880778588807786
2025-01-29 02:00:00,13.564102564102564
2025-01-29 03:00:00,12.781656804733727
2025-01-29 15:00:00,15.285135135135134
2025-01-29 16:00:00,16.81772151898734
2025-01-29 17:00:00,14.250591016548464
2025-01-29 18:00:00,10.117030313267287
